COORD_REF_SYS_CODE,"COORD_REF_SYS_NAME",AREA_OF_USE_CODE,COORD_REF_SYS_KIND,COORD_SYS_CODE,DATUM_CODE,BASE_CRS_CODE,PROJECTION_CONV_CODE,CMPD_HORIZCRS_CODE,CMPD_VERTCRS_CODE,CRS_SCOPE,REMARKS,INFORMATION_SOURCE,DATA_SOURCE,REVISION_DATE,CHANGE_ID,SHOW_CRS,DEPRECATED
3469,"NAD83(NSRS2007) / Alaska zone 2",NaN,projected,4499,NaN,4759,15032,NaN,NaN,NaN,Replaces NAD83 / SPCS for applications with an accuracy of better than 1m.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3470,"NAD83(NSRS2007) / Alaska zone 3",NaN,projected,4499,NaN,4759,15033,NaN,NaN,NaN,Replaces NAD83 / SPCS for applications with an accuracy of better than 1m.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3471,"NAD83(NSRS2007) / Alaska zone 4",NaN,projected,4499,NaN,4759,15034,NaN,NaN,NaN,Replaces NAD83 / SPCS for applications with an accuracy of better than 1m.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3472,"NAD83(NSRS2007) / Alaska zone 5",NaN,projected,4499,NaN,4759,15035,NaN,NaN,NaN,Replaces NAD83 / SPCS for applications with an accuracy of better than 1m.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3473,"NAD83(NSRS2007) / Alaska zone 6",NaN,projected,4499,NaN,4759,15036,NaN,NaN,NaN,Replaces NAD83 / SPCS for applications with an accuracy of better than 1m.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3474,"NAD83(NSRS2007) / Alaska zone 7",NaN,projected,4499,NaN,4759,15037,NaN,NaN,NaN,Replaces NAD83 / SPCS for applications with an accuracy of better than 1m.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3475,"NAD83(NSRS2007) / Alaska zone 8",NaN,projected,4499,NaN,4759,15038,NaN,NaN,NaN,Replaces NAD83 / SPCS for applications with an accuracy of better than 1m.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3477,"NAD83(NSRS2007) / Alaska zone 10",NaN,projected,4499,NaN,4759,15040,NaN,NaN,NaN,Replaces NAD83 / SPCS for applications with an accuracy of better than 1m.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3476,"NAD83(NSRS2007) / Alaska zone 9",NaN,projected,4499,NaN,4759,15039,NaN,NaN,NaN,Replaces NAD83 / SPCS for applications with an accuracy of better than 1m.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3478,"NAD83(NSRS2007) / Arizona Central",NaN,projected,4499,NaN,4759,10232,NaN,NaN,NaN,State law defines use of International feet (note: not US survey feet). See code 3479 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3480,"NAD83(NSRS2007) / Arizona East",NaN,projected,4499,NaN,4759,10231,NaN,NaN,NaN,State law defines use of International feet (note: not US survey feet). See code 3481 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3482,"NAD83(NSRS2007) / Arizona West",NaN,projected,4499,NaN,4759,10233,NaN,NaN,NaN,State law defines use of International feet (note: not US survey feet). See code 3483 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3484,"NAD83(NSRS2007) / Arkansas North",NaN,projected,4499,NaN,4759,10331,NaN,NaN,NaN,State law defines use of US survey feet. See code 3485 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3486,"NAD83(NSRS2007) / Arkansas South",NaN,projected,4499,NaN,4759,10332,NaN,NaN,NaN,State law defines use of US survey feet. See code 3487 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3489,"NAD83(NSRS2007) / California zone 1",NaN,projected,4499,NaN,4759,10431,NaN,NaN,NaN,State law defines use of US survey feet. See code 3490 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3491,"NAD83(NSRS2007) / California zone 2",NaN,projected,4499,NaN,4759,10432,NaN,NaN,NaN,State law defines use of US survey feet. See code 3492 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3493,"NAD83(NSRS2007) / California zone 3",NaN,projected,4499,NaN,4759,10433,NaN,NaN,NaN,State law defines use of US survey feet. See code 3494 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3495,"NAD83(NSRS2007) / California zone 4",NaN,projected,4499,NaN,4759,10434,NaN,NaN,NaN,State law defines use of US survey feet. See code 3496 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3497,"NAD83(NSRS2007) / California zone 5",NaN,projected,4499,NaN,4759,10435,NaN,NaN,NaN,State law defines use of US survey feet. See code 3498 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3499,"NAD83(NSRS2007) / California zone 6",NaN,projected,4499,NaN,4759,10436,NaN,NaN,NaN,State law defines use of US survey feet. See code 3500 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3501,"NAD83(NSRS2007) / Colorado Central",NaN,projected,4499,NaN,4759,10532,NaN,NaN,NaN,State law defines use of US survey feet. See code 3502 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3503,"NAD83(NSRS2007) / Colorado North",NaN,projected,4499,NaN,4759,10531,NaN,NaN,NaN,State law defines use of US survey feet. See code 3504 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3505,"NAD83(NSRS2007) / Colorado South",NaN,projected,4499,NaN,4759,10533,NaN,NaN,NaN,State law defines use of US survey feet. See code 3506 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3520,"NAD83(NSRS2007) / Georgia West",NaN,projected,4499,NaN,4759,11032,NaN,NaN,NaN,State law defines use of US survey feet. See code 3521 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3522,"NAD83(NSRS2007) / Idaho Central",NaN,projected,4499,NaN,4759,11132,NaN,NaN,NaN,State law defines use of US survey feet. See code 3523 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3524,"NAD83(NSRS2007) / Idaho East",NaN,projected,4499,NaN,4759,11131,NaN,NaN,NaN,State law defines use of US survey feet. See code 3525 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3526,"NAD83(NSRS2007) / Idaho West",NaN,projected,4499,NaN,4759,11133,NaN,NaN,NaN,State law defines use of US survey feet. See code 3527 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3528,"NAD83(NSRS2007) / Illinois East",NaN,projected,4499,NaN,4759,11231,NaN,NaN,NaN,State law defines use of US survey feet. See code 3529 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3530,"NAD83(NSRS2007) / Illinois West",NaN,projected,4499,NaN,4759,11232,NaN,NaN,NaN,State law defines use of US survey feet. See code 3531 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3532,"NAD83(NSRS2007) / Indiana East",NaN,projected,4499,NaN,4759,11331,NaN,NaN,NaN,State law defines use of US survey feet. See code 3533 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3534,"NAD83(NSRS2007) / Indiana West",NaN,projected,4499,NaN,4759,11332,NaN,NaN,NaN,State law defines use of US survey feet. See code 3535 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3536,"NAD83(NSRS2007) / Iowa North",NaN,projected,4499,NaN,4759,11431,NaN,NaN,NaN,State law defines use of US survey feet. See code 3537 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3538,"NAD83(NSRS2007) / Iowa South",NaN,projected,4499,NaN,4759,11432,NaN,NaN,NaN,State law defines use of US survey feet. See code 3539 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3540,"NAD83(NSRS2007) / Kansas North",NaN,projected,4499,NaN,4759,11531,NaN,NaN,NaN,State law defines use of US survey feet. See code 3541 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3542,"NAD83(NSRS2007) / Kansas South",NaN,projected,4499,NaN,4759,11532,NaN,NaN,NaN,State law defines use of US survey feet. See code 3543 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3544,"NAD83(NSRS2007) / Kentucky North",NaN,projected,4499,NaN,4759,15303,NaN,NaN,NaN,State law defines use of US survey feet. See code 3545 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3546,"NAD83(NSRS2007) / Kentucky Single Zone",NaN,projected,4499,NaN,4759,11630,NaN,NaN,NaN,State law defines use of US survey feet. See code 3547 for equivalent non-metric definition. Replaces NAD83(HARN) / Kentucky Single Zone.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3548,"NAD83(NSRS2007) / Kentucky South",NaN,projected,4499,NaN,4759,11632,NaN,NaN,NaN,State law defines use of US survey feet. See code 3549 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3550,"NAD83(NSRS2007) / Louisiana North",NaN,projected,4499,NaN,4759,11731,NaN,NaN,NaN,State law defines use of US survey feet. See code 3551 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3552,"NAD83(NSRS2007) / Louisiana South",NaN,projected,4499,NaN,4759,11732,NaN,NaN,NaN,Not applicable to offshore areas. State law defines use of US survey feet. See code 3553 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3559,"NAD83(NSRS2007) / Maryland",NaN,projected,4499,NaN,4759,11930,NaN,NaN,NaN,State law defines use of US survey feet. See code 3582 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3583,"NAD83(NSRS2007) / Massachusetts Island",NaN,projected,4499,NaN,4759,12032,NaN,NaN,NaN,State law defines use of US survey feet. See code 3584 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3585,"NAD83(NSRS2007) / Massachusetts Mainland",NaN,projected,4499,NaN,4759,12031,NaN,NaN,NaN,State law defines use of US survey feet. See code 3586 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3587,"NAD83(NSRS2007) / Michigan Central",NaN,projected,4499,NaN,4759,12142,NaN,NaN,NaN,State law defines use of International feet (note: not US survey feet). See code 3588 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3589,"NAD83(NSRS2007) / Michigan North",NaN,projected,4499,NaN,4759,12141,NaN,NaN,NaN,State law defines use of International feet (note: not US survey feet). See code 3590 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3597,"NAD83(NSRS2007) / Mississippi East",NaN,projected,4499,NaN,4759,12331,NaN,NaN,NaN,State law defines use of US survey feet. See code 3598 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3599,"NAD83(NSRS2007) / Mississippi West",NaN,projected,4499,NaN,4759,12332,NaN,NaN,NaN,State law defines use of US survey feet. See code 3600 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3507,"NAD83(NSRS2007) / Connecticut",NaN,projected,4499,NaN,4759,10630,NaN,NaN,NaN,State law defines use of US survey feet. See code 3508 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3509,"NAD83(NSRS2007) / Delaware",NaN,projected,4499,NaN,4759,10730,NaN,NaN,NaN,State law defines use of US survey feet. See code 3510 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3511,"NAD83(NSRS2007) / Florida East",NaN,projected,4499,NaN,4759,10931,NaN,NaN,NaN,State law defines use of US survey feet. See code 3512 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3514,"NAD83(NSRS2007) / Florida North",NaN,projected,4499,NaN,4759,10933,NaN,NaN,NaN,State law defines use of US survey feet. See code 3515 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3516,"NAD83(NSRS2007) / Florida West",NaN,projected,4499,NaN,4759,10932,NaN,NaN,NaN,State law defines use of US survey feet. See code 3517 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3601,"NAD83(NSRS2007) / Missouri Central",NaN,projected,4499,NaN,4759,12432,NaN,NaN,NaN,Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3602,"NAD83(NSRS2007) / Missouri East",NaN,projected,4499,NaN,4759,12431,NaN,NaN,NaN,Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3603,"NAD83(NSRS2007) / Missouri West",NaN,projected,4499,NaN,4759,12433,NaN,NaN,NaN,Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3604,"NAD83(NSRS2007) / Montana",NaN,projected,4499,NaN,4759,12530,NaN,NaN,NaN,State law defines use of International feet (note: not US survey feet). See code 3605 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3607,"NAD83(NSRS2007) / Nevada Central",NaN,projected,4499,NaN,4759,12732,NaN,NaN,NaN,State law defines use of US survey feet. See code 3608 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3609,"NAD83(NSRS2007) / Nevada East",NaN,projected,4499,NaN,4759,12731,NaN,NaN,NaN,State law defines use of US survey feet. See code 3610 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3611,"NAD83(NSRS2007) / Nevada West",NaN,projected,4499,NaN,4759,12733,NaN,NaN,NaN,State law defines use of US survey feet. See code 3612 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3613,"NAD83(NSRS2007) / New Hampshire",NaN,projected,4499,NaN,4759,12830,NaN,NaN,NaN,State law defines use of US survey feet. See code 3614 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3615,"NAD83(NSRS2007) / New Jersey",NaN,projected,4499,NaN,4759,12930,NaN,NaN,NaN,State law defines use of US survey feet. See code 3616 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3617,"NAD83(NSRS2007) / New Mexico Central",NaN,projected,4499,NaN,4759,13032,NaN,NaN,NaN,State law defines use of US survey feet. See code 3618 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3619,"NAD83(NSRS2007) / New Mexico East",NaN,projected,4499,NaN,4759,13031,NaN,NaN,NaN,State law defines use of US survey feet. See code 3620 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3621,"NAD83(NSRS2007) / New Mexico West",NaN,projected,4499,NaN,4759,13033,NaN,NaN,NaN,State law defines use of US survey feet. See code 3622 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3623,"NAD83(NSRS2007) / New York Central",NaN,projected,4499,NaN,4759,13132,NaN,NaN,NaN,State law defines use of US survey feet. See code 3624 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3625,"NAD83(NSRS2007) / New York East",NaN,projected,4499,NaN,4759,13131,NaN,NaN,NaN,State law defines use of US survey feet. See code 3626 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3641,"NAD83(NSRS2007) / Oklahoma South",NaN,projected,4499,NaN,4759,13532,NaN,NaN,NaN,State law defines use of US survey feet. See code 3642 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3645,"NAD83(NSRS2007) / Oregon North",NaN,projected,4499,NaN,4759,13631,NaN,NaN,NaN,State law defines use of International feet (note: not US survey feet). See code 3646 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3647,"NAD83(NSRS2007) / Oregon South",NaN,projected,4499,NaN,4759,13632,NaN,NaN,NaN,State law defines use of International feet (note: not US survey feet). See code 3648 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
3649,"NAD83(NSRS2007) / Pennsylvania North",NaN,projected,4499,NaN,4759,13731,NaN,NaN,NaN,State law defines use of US survey feet. See code 3650 for equivalent non-metric definition. Replaces NAD83(HARN) / SPCS.,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,13-3-2007,NaN,1,0
