ALIAS CODE,OBJECT_TABLE_NAME,OBJECT_CODE,NAMING_SYSTEM_CODE,"ALIAS",REMARKS
6590,Coordinate Reference System,7313,7301,"NAD83(2011) / InGCS Miami (m)",NaN
6668,Coordinate Reference System,7338,7301,"NAD83(2011) / InGCS Monroe (ftUS)",NaN
6662,Coordinate Reference System,7337,7301,"NAD83(2011) / InGCS Monroe (m)",NaN
6648,Coordinate Reference System,7340,7301,"NAD83(2011) / InGCS Montgomery (ftUS)",NaN
6621,Coordinate Reference System,7339,7301,"NAD83(2011) / InGCS Montgomery (m)",NaN
6669,Coordinate Reference System,7338,7301,"NAD83(2011) / InGCS Morgan (ftUS)",NaN
6663,Coordinate Reference System,7337,7301,"NAD83(2011) / InGCS Morgan (m)",NaN
6631,Coordinate Reference System,7334,7301,"NAD83(2011) / InGCS Newton (ftUS)",NaN
6610,Coordinate Reference System,7333,7301,"NAD83(2011) / InGCS Newton (m)",NaN
6645,Coordinate Reference System,7332,7301,"NAD83(2011) / InGCS Noble (ftUS)",NaN
6638,Coordinate Reference System,7331,7301,"NAD83(2011) / InGCS Noble (m)",NaN
6536,Coordinate Reference System,7286,7301,"NAD83(2011) / InGCS Ohio (ftUS)",NaN
6528,Coordinate Reference System,7285,7301,"NAD83(2011) / InGCS Ohio (m)",NaN
6487,Coordinate Reference System,7282,7301,"NAD83(2011) / InGCS Orange (ftUS)",NaN
6467,Coordinate Reference System,7281,7301,"NAD83(2011) / InGCS Orange (m)",NaN
6665,Coordinate Reference System,7344,7301,"NAD83(2011) / InGCS Parke (ftUS)",NaN
6634,Coordinate Reference System,7343,7301,"NAD83(2011) / InGCS Parke (m)",NaN
6684,Coordinate Reference System,7348,7301,"NAD83(2011) / InGCS Pike (ftUS)",NaN
6678,Coordinate Reference System,7347,7301,"NAD83(2011) / InGCS Pike (m)",NaN
6620,Coordinate Reference System,7320,7301,"NAD83(2011) / InGCS Porter (ftUS)",NaN
6614,Coordinate Reference System,7319,7301,"NAD83(2011) / InGCS Porter (m)",NaN
6656,Coordinate Reference System,7336,7301,"NAD83(2011) / InGCS Pulaski (ftUS)",NaN
6646,Coordinate Reference System,7335,7301,"NAD83(2011) / InGCS Pulaski (m)",NaN
6650,Coordinate Reference System,7340,7301,"NAD83(2011) / InGCS Putnam (ftUS)",NaN
6623,Coordinate Reference System,7339,7301,"NAD83(2011) / InGCS Putnam (m)",NaN
6686,Coordinate Reference System,7352,7301,"NAD83(2011) / InGCS Randolph (ftUS)",NaN
6674,Coordinate Reference System,7351,7301,"NAD83(2011) / InGCS Randolph (m)",NaN
6549,Coordinate Reference System,7288,7301,"NAD83(2011) / InGCS Rush (ftUS)",NaN
6543,Coordinate Reference System,7287,7301,"NAD83(2011) / InGCS Rush (m)",NaN
30780,Coordinate Reference System,6493,7301,"NAD83(2011) / Michigan Central (m)",NaN
30788,Coordinate Reference System,6495,7301,"NAD83(2011) / Michigan North (m)",NaN
30802,Coordinate Reference System,6498,7301,"NAD83(2011) / Michigan South (m)",NaN
30813,Coordinate Reference System,6500,7301,"NAD83(2011) / Minnesota Central (m)",NaN
30828,Coordinate Reference System,6502,7301,"NAD83(2011) / Minnesota North (m)",NaN
30836,Coordinate Reference System,6504,7301,"NAD83(2011) / Minnesota South (m)",NaN
30844,Coordinate Reference System,6506,7301,"NAD83(2011) / Mississippi East (m)",NaN
30859,Coordinate Reference System,6509,7301,"NAD83(2011) / Mississippi West (m)",NaN
30867,Coordinate Reference System,6511,7301,"NAD83(2011) / Missouri Central (m)",NaN
30872,Coordinate Reference System,6512,7301,"NAD83(2011) / Missouri East (m)",NaN
30877,Coordinate Reference System,6513,7301,"NAD83(2011) / Missouri West (m)",NaN
30882,Coordinate Reference System,6514,7301,"NAD83(2011) / Montana (m)",NaN
31715,Coordinate Reference System,6516,7301,"NAD83(2011) / Nebraska (m)",NaN
30898,Coordinate Reference System,6518,7301,"NAD83(2011) / Nevada Central (m)",NaN
30906,Coordinate Reference System,6520,7301,"NAD83(2011) / Nevada East (m)",NaN
30914,Coordinate Reference System,6522,7301,"NAD83(2011) / Nevada West (m)",NaN
30922,Coordinate Reference System,6524,7301,"NAD83(2011) / New Hampshire (m)",NaN
30930,Coordinate Reference System,6526,7301,"NAD83(2011) / New Jersey (m)",NaN
30938,Coordinate Reference System,6528,7301,"NAD83(2011) / New Mexico Central (m)",NaN
30946,Coordinate Reference System,6530,7301,"NAD83(2011) / New Mexico East (m)",NaN
30954,Coordinate Reference System,6532,7301,"NAD83(2011) / New Mexico West (m)",NaN
30962,Coordinate Reference System,6534,7301,"NAD83(2011) / New York Central (m)",NaN
30970,Coordinate Reference System,6536,7301,"NAD83(2011) / New York East (m)",NaN
30978,Coordinate Reference System,6538,7301,"NAD83(2011) / New York Long Island (m)",NaN
30991,Coordinate Reference System,6540,7301,"NAD83(2011) / New York West (m)",NaN
31000,Coordinate Reference System,6542,7301,"NAD83(2011) / North Carolina (m)",NaN
31008,Coordinate Reference System,6544,7301,"NAD83(2011) / North Dakota North (m)",NaN
31016,Coordinate Reference System,6546,7301,"NAD83(2011) / North Dakota South (m)",NaN
31023,Coordinate Reference System,6548,7301,"NAD83(2011) / Ohio North (m)",NaN
31029,Coordinate Reference System,6550,7301,"NAD83(2011) / Ohio South (m)",NaN
31036,Coordinate Reference System,6552,7301,"NAD83(2011) / Oklahoma North (m)",NaN
31044,Coordinate Reference System,6554,7301,"NAD83(2011) / Oklahoma South (m)",NaN
31064,Coordinate Reference System,6558,7301,"NAD83(2011) / Oregon North (m)",NaN
31072,Coordinate Reference System,6560,7301,"NAD83(2011) / Oregon South (m)",NaN
7313,Coordinate Reference System,8066,7301,"NAD83(2011) / PCCS central zone(ft)",NaN
7309,Coordinate Reference System,8065,7301,"NAD83(2011) / PCCS east zone(ft)",NaN
7319,Coordinate Reference System,8068,7301,"NAD83(2011) / PCCS Mt. Lemmon zone(ft)",NaN
7317,Coordinate Reference System,8067,7301,"NAD83(2011) / PCCS west zone(ft)",NaN
31080,Coordinate Reference System,6562,7301,"NAD83(2011) / Pennsylvania North (m)",NaN
31088,Coordinate Reference System,6564,7301,"NAD83(2011) / Pennsylvania South (m)",NaN
31106,Coordinate Reference System,6567,7301,"NAD83(2011) / Rhode Island (m)",NaN
6338,Coordinate Reference System,7131,7301,"NAD83(2011) / San Francisco CS13 (m)",NaN
6168,Coordinate Reference System,6996,7301,"NAD83(2011) / San Francisco CS13 (m)",NaN
31115,Coordinate Reference System,6569,7301,"NAD83(2011) / South Carolina (m)",NaN
31123,Coordinate Reference System,6571,7301,"NAD83(2011) / South Dakota North (m)",NaN
31131,Coordinate Reference System,6573,7301,"NAD83(2011) / South Dakota South (m)",NaN
31142,Coordinate Reference System,6575,7301,"NAD83(2011) / Tennessee (m)",NaN
31150,Coordinate Reference System,6577,7301,"NAD83(2011) / Texas Central (m)",NaN
31164,Coordinate Reference System,6581,7301,"NAD83(2011) / Texas North (m)",NaN
31172,Coordinate Reference System,6583,7301,"NAD83(2011) / Texas North Central (m)",NaN
31183,Coordinate Reference System,6585,7301,"NAD83(2011) / Texas South (m)",NaN
31191,Coordinate Reference System,6587,7301,"NAD83(2011) / Texas South Central (m)",NaN
31630,Coordinate Reference System,6619,7301,"NAD83(2011) / Utah Central (m)",NaN
31633,Coordinate Reference System,6620,7301,"NAD83(2011) / Utah North (m)",NaN
31636,Coordinate Reference System,6621,7301,"NAD83(2011) / Utah South (m)",NaN
31199,Coordinate Reference System,6589,7301,"NAD83(2011) / Vermont (m)",NaN
31216,Coordinate Reference System,6592,7301,"NAD83(2011) / Virginia North (m)",NaN
31223,Coordinate Reference System,6594,7301,"NAD83(2011) / Virginia South (m)",NaN
31231,Coordinate Reference System,6596,7301,"NAD83(2011) / Washington North (m)",NaN
31239,Coordinate Reference System,6598,7301,"NAD83(2011) / Washington South (m)",NaN
31250,Coordinate Reference System,6600,7301,"NAD83(2011) / West Virginia North (m)",NaN
31258,Coordinate Reference System,6602,7301,"NAD83(2011) / West Virginia South (m)",NaN
2747,Coordinate Reference System,6879,7301,"NAD83(2011) / Wisconsin Central (m)",NaN
31280,Coordinate Reference System,6604,7301,"NAD83(2011) / Wisconsin Central (m)",NaN
31288,Coordinate Reference System,6606,7301,"NAD83(2011) / Wisconsin North (m)",NaN
31296,Coordinate Reference System,6608,7301,"NAD83(2011) / Wisconsin South (m)",NaN
6963,Coordinate Reference System,7587,7301,"NAD83(2011) / WISCRS Adams (ftUS)",NaN
6869,Coordinate Reference System,7528,7301,"NAD83(2011) / WISCRS Adams (m)",NaN
6970,Coordinate Reference System,7594,7301,"NAD83(2011) / WISCRS Calumet (ftUS)",NaN
6886,Coordinate Reference System,7535,7301,"NAD83(2011) / WISCRS Calumet (m)",NaN
6994,Coordinate Reference System,7600,7301,"NAD83(2011) / WISCRS Dodge (ftUS)",NaN
6906,Coordinate Reference System,7541,7301,"NAD83(2011) / WISCRS Dodge (m)",NaN
6972,Coordinate Reference System,7594,7301,"NAD83(2011) / WISCRS Fond du Lac (ftUS)",NaN
6887,Coordinate Reference System,7535,7301,"NAD83(2011) / WISCRS Fond du Lac (m)",NaN
6985,Coordinate Reference System,7608,7301,"NAD83(2011) / WISCRS Green (ftUS)",NaN
6902,Coordinate Reference System,7549,7301,"NAD83(2011) / WISCRS Green (m)",NaN
6996,Coordinate Reference System,7609,7301,"NAD83(2011) / WISCRS Green Lake (ftUS)",NaN
6912,Coordinate Reference System,7550,7301,"NAD83(2011) / WISCRS Green Lake (m)",NaN
6995,Coordinate Reference System,7600,7301,"NAD83(2011) / WISCRS Jefferson (ftUS)",NaN
6907,Coordinate Reference System,7541,7301,"NAD83(2011) / WISCRS Jefferson (m)",NaN
6964,Coordinate Reference System,7587,7301,"NAD83(2011) / WISCRS Juneau (ftUS)",NaN
6871,Coordinate Reference System,7528,7301,"NAD83(2011) / WISCRS Juneau (m)",NaN
7012,Coordinate Reference System,7613,7301,"NAD83(2011) / WISCRS Kenosha (ftUS)",NaN
6929,Coordinate Reference System,7554,7301,"NAD83(2011) / WISCRS Kenosha(m)",NaN
7022,Coordinate Reference System,7614,7301,"NAD83(2011) / WISCRS Kewaunee (ftUS)",NaN
6939,Coordinate Reference System,7555,7301,"NAD83(2011) / WISCRS Kewaunee (m)",NaN
6986,Coordinate Reference System,7608,7301,"NAD83(2011) / WISCRS Lafayette (ftUS)",NaN
6903,Coordinate Reference System,7549,7301,"NAD83(2011) / WISCRS Lafayette (m)",NaN
7023,Coordinate Reference System,7614,7301,"NAD83(2011) / WISCRS Manitowoc (ftUS)",NaN
6940,Coordinate Reference System,7555,7301,"NAD83(2011) / WISCRS Manitowoc (m)",NaN
6998,Coordinate Reference System,7609,7301,"NAD83(2011) / WISCRS Marquette (ftUS)",NaN
6914,Coordinate Reference System,7550,7301,"NAD83(2011) / WISCRS Marquette (m)",NaN
7013,Coordinate Reference System,7613,7301,"NAD83(2011) / WISCRS Milwaukee (ftUS)",NaN
6930,Coordinate Reference System,7554,7301,"NAD83(2011) / WISCRS Milwaukee (m)",NaN
6973,Coordinate Reference System,7594,7301,"NAD83(2011) / WISCRS Outagamie (ftUS)",NaN
6739,Coordinate Reference System,7535,7301,"NAD83(2011) / WISCRS Outagamie (m)",NaN
7014,Coordinate Reference System,7613,7301,"NAD83(2011) / WISCRS Ozaukee (ftUS)",NaN
6931,Coordinate Reference System,7554,7301,"NAD83(2011) / WISCRS Ozaukee (m)",NaN
7002,Coordinate Reference System,7624,7301,"NAD83(2011) / WISCRS Pepin (ftUS)",NaN
6909,Coordinate Reference System,7565,7301,"NAD83(2011) / WISCRS Pepin (m)",NaN
7004,Coordinate Reference System,7624,7301,"NAD83(2011) / WISCRS Pierce (ftUS)",NaN
6917,Coordinate Reference System,7565,7301,"NAD83(2011) / WISCRS Pierce (m)",NaN
7015,Coordinate Reference System,7613,7301,"NAD83(2011) / WISCRS Racine (ftUS)",NaN
6932,Coordinate Reference System,7554,7301,"NAD83(2011) / WISCRS Racine (m)",NaN
7024,Coordinate Reference System,7614,7301,"NAD83(2011) / WISCRS Sheboygan (ftUS)",NaN
6941,Coordinate Reference System,7555,7301,"NAD83(2011) / WISCRS Sheboygan (m)",NaN
6974,Coordinate Reference System,7594,7301,"NAD83(2011) / WISCRS Winnebago (ftUS)",NaN
6859,Coordinate Reference System,7535,7301,"NAD83(2011) / WISCRS Winnebago (m)",NaN
31309,Coordinate Reference System,6611,7301,"NAD83(2011) / Wyoming East (m)",NaN
31317,Coordinate Reference System,6613,7301,"NAD83(2011) / Wyoming East Central (m)",NaN
31325,Coordinate Reference System,6615,7301,"NAD83(2011) / Wyoming West (m)",NaN
31730,Coordinate Reference System,6617,7301,"NAD83(2011) / Wyoming West Central (m)",NaN
2847,Coordinate Reference System,6884,7301,"NAD83(CORS96) / Oregon North (m)",NaN
3053,Coordinate Reference System,6886,7301,"NAD83(CORS96) / Oregon South (m)",NaN
41,Coordinate Reference System,4140,7301,"NAD83(CSRS)",NaN
4042,Coordinate Reference System,3779,7301,"NAD83(CSRS) / Alberta 3TM ref merid 111",NaN
4043,Coordinate Reference System,3780,7301,"NAD83(CSRS) / Alberta 3TM ref merid 114",NaN
4044,Coordinate Reference System,3781,7301,"NAD83(CSRS) / Alberta 3TM ref merid 117",NaN
4045,Coordinate Reference System,3782,7301,"NAD83(CSRS) / Alberta 3TM ref merid 120",NaN
4253,Coordinate Reference System,3802,7301,"NAD83(CSRS) / Alberta 3TM ref merid 120",NaN
2011,Coordinate Reference System,2952,7301,"NAD83(CSRS) / SCoPQ zone 10",NaN
2012,Coordinate Reference System,2945,7301,"NAD83(CSRS) / SCoPQ zone 3",NaN
2013,Coordinate Reference System,2946,7301,"NAD83(CSRS) / SCoPQ zone 4",NaN
2014,Coordinate Reference System,2947,7301,"NAD83(CSRS) / SCoPQ zone 5",NaN
2015,Coordinate Reference System,2948,7301,"NAD83(CSRS) / SCoPQ zone 6",NaN
2016,Coordinate Reference System,2949,7301,"NAD83(CSRS) / SCoPQ zone 7",NaN
2017,Coordinate Reference System,2950,7301,"NAD83(CSRS) / SCoPQ zone 8",NaN
2018,Coordinate Reference System,2951,7301,"NAD83(CSRS) / SCoPQ zone 9",NaN
8618,Coordinate Reference System,8231,7301,"NAD83(CSRS)v1",NaN
8623,Coordinate Reference System,8230,7301,"NAD83(CSRS96)v1",NaN
8628,Coordinate Reference System,8232,7301,"NAD83(CSRS96)v1",NaN
7452,Coordinate Reference System,8237,7301,"NAD83(CSRS98)",NaN
2329,Coordinate Reference System,8235,7301,"NAD83(CSRS98)",NaN
1253,Coordinate Reference System,8233,7301,"NAD83(CSRS98)",NaN
36,Coordinate Reference System,2147,7301,"NAD83(CSRS98) / SCoPQ zone 10",NaN
29,Coordinate Reference System,2140,7301,"NAD83(CSRS98) / SCoPQ zone 3",NaN
30,Coordinate Reference System,2141,7301,"NAD83(CSRS98) / SCoPQ zone 4",NaN
31,Coordinate Reference System,2142,7301,"NAD83(CSRS98) / SCoPQ zone 5",NaN
32,Coordinate Reference System,2143,7301,"NAD83(CSRS98) / SCoPQ zone 6",NaN
33,Coordinate Reference System,2144,7301,"NAD83(CSRS98) / SCoPQ zone 7",NaN
34,Coordinate Reference System,2145,7301,"NAD83(CSRS98) / SCoPQ zone 8",NaN
35,Coordinate Reference System,2146,7301,"NAD83(CSRS98) / SCoPQ zone 9",NaN
3493,Coordinate Reference System,2759,7301,"NAD83(HARN) / Alabama East (m)",NaN
3494,Coordinate Reference System,2760,7301,"NAD83(HARN) / Alabama West (m)",NaN
3495,Coordinate Reference System,2762,7301,"NAD83(HARN) / Arizona Central (m)",NaN
3496,Coordinate Reference System,2761,7301,"NAD83(HARN) / Arizona East (m)",NaN
3497,Coordinate Reference System,2763,7301,"NAD83(HARN) / Arizona West (m)",NaN
3498,Coordinate Reference System,2764,7301,"NAD83(HARN) / Arkansas North (m)",NaN
3499,Coordinate Reference System,2765,7301,"NAD83(HARN) / Arkansas South (m)",NaN
3049,Coordinate Reference System,3311,7301,"NAD83(HARN) / California (Teale) Albers",NaN
3500,Coordinate Reference System,2766,7301,"NAD83(HARN) / California zone 1 (m)",NaN
3501,Coordinate Reference System,2767,7301,"NAD83(HARN) / California zone 2 (m)",NaN
3502,Coordinate Reference System,2768,7301,"NAD83(HARN) / California zone 3 (m)",NaN
3503,Coordinate Reference System,2769,7301,"NAD83(HARN) / California zone 4 (m)",NaN
3504,Coordinate Reference System,2770,7301,"NAD83(HARN) / California zone 5 (m)",NaN
3505,Coordinate Reference System,2771,7301,"NAD83(HARN) / California zone 6 (m)",NaN
3506,Coordinate Reference System,2773,7301,"NAD83(HARN) / Colorado Central (m)",NaN
3507,Coordinate Reference System,2772,7301,"NAD83(HARN) / Colorado North (m)",NaN
3508,Coordinate Reference System,2774,7301,"NAD83(HARN) / Colorado South (m)",NaN
3509,Coordinate Reference System,2775,7301,"NAD83(HARN) / Connecticut (m)",NaN
3510,Coordinate Reference System,2776,7301,"NAD83(HARN) / Delaware (m)",NaN
3511,Coordinate Reference System,2777,7301,"NAD83(HARN) / Florida East (m)",NaN
3512,Coordinate Reference System,2779,7301,"NAD83(HARN) / Florida North (m)",NaN
3513,Coordinate Reference System,2778,7301,"NAD83(HARN) / Florida West (m)",NaN
3514,Coordinate Reference System,2780,7301,"NAD83(HARN) / Georgia East (m)",NaN
3515,Coordinate Reference System,2781,7301,"NAD83(HARN) / Georgia West (m)",NaN
3516,Coordinate Reference System,2782,7301,"NAD83(HARN) / Hawaii zone 1 (m)",NaN
3517,Coordinate Reference System,2783,7301,"NAD83(HARN) / Hawaii zone 2 (m)",NaN
3518,Coordinate Reference System,2784,7301,"NAD83(HARN) / Hawaii zone 3 (m)",NaN
3519,Coordinate Reference System,2785,7301,"NAD83(HARN) / Hawaii zone 4 (m)",NaN
3520,Coordinate Reference System,2786,7301,"NAD83(HARN) / Hawaii zone 5 (m)",NaN
3521,Coordinate Reference System,2788,7301,"NAD83(HARN) / Idaho Central (m)",NaN
3522,Coordinate Reference System,2787,7301,"NAD83(HARN) / Idaho East (m)",NaN
3523,Coordinate Reference System,2789,7301,"NAD83(HARN) / Idaho West (m)",NaN
3556,Coordinate Reference System,2805,7301,"NAD83(HARN) / Massachusetts Mainland (m)",NaN
3557,Coordinate Reference System,2808,7301,"NAD83(HARN) / Michigan Central (m)",NaN
3558,Coordinate Reference System,2807,7301,"NAD83(HARN) / Michigan North (m)",NaN
3559,Coordinate Reference System,2809,7301,"NAD83(HARN) / Michigan South (m)",NaN
3560,Coordinate Reference System,2811,7301,"NAD83(HARN) / Minnesota Central (m)",NaN
3561,Coordinate Reference System,2810,7301,"NAD83(HARN) / Minnesota North (m)",NaN
3562,Coordinate Reference System,2812,7301,"NAD83(HARN) / Minnesota South (m)",NaN
3563,Coordinate Reference System,2813,7301,"NAD83(HARN) / Mississippi East (m)",NaN
3564,Coordinate Reference System,2814,7301,"NAD83(HARN) / Mississippi West (m)",NaN
3565,Coordinate Reference System,2816,7301,"NAD83(HARN) / Missouri Central (m)",NaN
3566,Coordinate Reference System,2815,7301,"NAD83(HARN) / Missouri East (m)",NaN
3567,Coordinate Reference System,2817,7301,"NAD83(HARN) / Missouri West (m)",NaN
3568,Coordinate Reference System,2818,7301,"NAD83(HARN) / Montana (m)",NaN
3569,Coordinate Reference System,2819,7301,"NAD83(HARN) / Nebraska (m)",NaN
3570,Coordinate Reference System,2821,7301,"NAD83(HARN) / Nevada Central (m)",NaN
3571,Coordinate Reference System,2820,7301,"NAD83(HARN) / Nevada East (m)",NaN
3572,Coordinate Reference System,2822,7301,"NAD83(HARN) / Nevada West (m)",NaN
3573,Coordinate Reference System,2823,7301,"NAD83(HARN) / New Hampshire (m)",NaN
3574,Coordinate Reference System,2824,7301,"NAD83(HARN) / New Jersey (m)",NaN
3575,Coordinate Reference System,2826,7301,"NAD83(HARN) / New Mexico Central (m)",NaN
3576,Coordinate Reference System,2825,7301,"NAD83(HARN) / New Mexico East (m)",NaN
3577,Coordinate Reference System,2827,7301,"NAD83(HARN) / New Mexico West (m)",NaN
3578,Coordinate Reference System,2829,7301,"NAD83(HARN) / New York Central (m)",NaN
3579,Coordinate Reference System,2828,7301,"NAD83(HARN) / New York East (m)",NaN
3580,Coordinate Reference System,2831,7301,"NAD83(HARN) / New York Long Island (m)",NaN
3581,Coordinate Reference System,2830,7301,"NAD83(HARN) / New York West (m)",NaN
3582,Coordinate Reference System,3358,7301,"NAD83(HARN) / North Carolina (m)",NaN
3583,Coordinate Reference System,2832,7301,"NAD83(HARN) / North Dakota North (m)",NaN
